country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Gibraltar,GIB,2021-01-28,12332.0,12332.0,,725.0,626.0,36.6,36.6,,18581.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-01-29,12866.0,12866.0,,534.0,570.0,38.19,38.19,,16918.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-01-30,12866.0,12866.0,,0.0,437.0,38.19,38.19,,12971.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-01-31,13286.0,12886.0,400.0,420.0,421.0,39.43,38.25,1.19,12496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-01,14299.0,12974.0,1325.0,1013.0,537.0,42.44,38.51,3.93,15939.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-02,15391.0,13071.0,2320.0,1092.0,617.0,45.68,38.8,6.89,18313.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-03,16177.0,13166.0,3011.0,786.0,653.0,48.02,39.08,8.94,19382.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-04,17189.0,13246.0,3943.0,1012.0,694.0,51.02,39.32,11.7,20599.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-05,18274.0,13398.0,4876.0,1085.0,773.0,54.24,39.77,14.47,22944.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-06,19072.0,13499.0,5573.0,798.0,887.0,56.61,40.07,16.54,26328.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-07,19072.0,13499.0,5573.0,0.0,827.0,56.61,40.07,16.54,24547.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-08,20044.0,13904.0,6140.0,972.0,821.0,59.49,41.27,18.22,24369.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-09,21021.0,14302.0,6719.0,977.0,804.0,62.39,42.45,19.94,23864.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-10,21999.0,15262.0,6737.0,978.0,832.0,65.3,45.3,20.0,24695.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-11,23103.0,15436.0,7667.0,1104.0,845.0,68.57,45.82,22.76,25081.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-12,24195.0,15600.0,8595.0,1092.0,846.0,71.81,46.3,25.51,25111.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-13,25287.0,15765.0,9522.0,1092.0,888.0,75.06,46.79,28.26,26357.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-14,25941.0,15888.0,10053.0,654.0,981.0,77.0,47.16,29.84,29118.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-15,26379.0,16135.0,10244.0,438.0,905.0,78.3,47.89,30.41,26862.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-16,27033.0,16261.0,10772.0,654.0,859.0,80.24,48.27,31.97,25496.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-17,27687.0,16384.0,11303.0,654.0,813.0,82.18,48.63,33.55,24131.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-18,28778.0,16725.0,12053.0,1091.0,811.0,85.42,49.64,35.78,24072.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-19,29334.0,16761.0,12573.0,556.0,734.0,87.07,49.75,37.32,21786.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-20,29334.0,16761.0,12573.0,0.0,578.0,87.07,49.75,37.32,17156.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-21,30432.0,17826.0,12606.0,1098.0,642.0,90.33,52.91,37.42,19056.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-22,31631.0,18902.0,12729.0,1199.0,750.0,93.89,56.1,37.78,22261.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-23,32705.0,19859.0,12846.0,1074.0,810.0,97.07,58.94,38.13,24042.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-24,33371.0,20443.0,12928.0,666.0,812.0,99.05,60.68,38.37,24101.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-25,34600.0,21591.0,13009.0,1229.0,832.0,102.7,64.09,38.61,24695.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-26,35890.0,22712.0,13178.0,1290.0,937.0,106.53,67.41,39.11,27812.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-27,36808.0,23518.0,13290.0,918.0,1068.0,109.25,69.8,39.45,31700.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-02-28,36808.0,23518.0,13290.0,0.0,911.0,109.25,69.8,39.45,27040.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-01,,,,,829.0,,,,24606.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-02,38056.0,24352.0,13704.0,,764.0,112.96,72.28,40.68,22677.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-03,39322.0,25221.0,14101.0,1266.0,850.0,116.71,74.86,41.85,25229.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-04,40652.0,25629.0,15023.0,1330.0,865.0,120.66,76.07,44.59,25675.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-05,41318.0,26163.0,15155.0,666.0,775.0,122.64,77.66,44.98,23003.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-06,42548.0,27145.0,15403.0,1230.0,820.0,126.29,80.57,45.72,24339.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-07,43712.0,28140.0,15572.0,1164.0,986.0,129.74,83.52,46.22,29266.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-08,43712.0,28140.0,15572.0,0.0,897.0,129.74,83.52,46.22,26624.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-09,44240.0,28431.0,15809.0,528.0,883.0,131.31,84.39,46.92,26209.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-10,44894.0,28932.0,15962.0,654.0,796.0,133.25,85.87,47.38,23626.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-11,44894.0,28932.0,15962.0,0.0,606.0,133.25,85.87,47.38,17987.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-12,45488.0,28971.0,16517.0,594.0,596.0,135.02,85.99,49.02,17690.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-13,46136.0,29610.0,16526.0,648.0,513.0,136.94,87.89,49.05,15227.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-14,46136.0,29610.0,16526.0,0.0,346.0,136.94,87.89,49.05,10270.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-15,47210.0,29631.0,17579.0,1074.0,500.0,140.13,87.95,52.18,14841.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-16,48296.0,29667.0,18629.0,1086.0,579.0,143.35,88.06,55.29,17186.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-17,49328.0,29749.0,19579.0,1032.0,633.0,146.41,88.3,58.11,18788.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-18,49981.0,29834.0,20147.0,653.0,727.0,148.35,88.55,59.8,21578.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-19,51163.0,29913.0,21250.0,1182.0,811.0,151.86,88.79,63.07,24072.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-20,52331.0,30038.0,22293.0,1168.0,885.0,155.33,89.16,66.17,26268.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-21,53171.0,30119.0,23052.0,840.0,1005.0,157.82,89.4,68.42,29830.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-22,53171.0,30119.0,23052.0,0.0,852.0,157.82,89.4,68.42,25289.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-23,53861.0,30170.0,23691.0,690.0,795.0,159.87,89.55,70.32,23597.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-24,54587.0,30232.0,24355.0,726.0,751.0,162.02,89.73,72.29,22291.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-25,55877.0,30671.0,25206.0,1290.0,842.0,165.85,91.04,74.82,24992.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-26,56536.0,30800.0,25736.0,659.0,768.0,167.81,91.42,76.39,22795.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-27,57646.0,30944.0,26702.0,1110.0,759.0,171.1,91.85,79.26,22528.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-28,58756.0,31094.0,27662.0,1110.0,798.0,174.4,92.29,82.11,23686.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-29,59050.0,31098.0,27952.0,294.0,840.0,175.27,92.3,82.97,24932.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-30,,,,,788.0,,,,23389.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-03-31,59698.0,31206.0,28492.0,,730.0,177.19,92.62,84.57,21668.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-01,60265.0,31739.0,28256.0,567.0,627.0,178.88,94.21,83.87,18610.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-02,60907.0,32293.0,28614.0,642.0,624.0,180.78,95.85,84.93,18521.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-03,62341.0,32895.0,29446.0,1434.0,671.0,185.04,97.64,87.4,19916.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-04,,,,,528.0,,,,15672.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-05,,,,,502.0,,,,14900.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-06,,,,,472.0,,,,14010.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-07,,,,,442.0,,,,13119.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-08,,,,,377.0,,,,11190.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-09,63017.0,33457.0,29560.0,,301.0,187.04,99.31,87.74,8934.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Gibraltar,GIB,2021-04-10,63671.0,33979.0,29692.0,654.0,190.0,188.99,100.85,88.13,5639.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1380850508752125957
Greece,GRC,2020-12-28,447.0,447.0,,,,0.0,0.0,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-29,1077.0,1077.0,,630.0,630.0,0.01,0.01,,60.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-30,1722.0,1722.0,,645.0,638.0,0.02,0.02,,61.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2020-12-31,2339.0,2339.0,,617.0,631.0,0.02,0.02,,61.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-01,2603.0,2603.0,,264.0,539.0,0.02,0.02,,52.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-02,3149.0,3149.0,,546.0,540.0,0.03,0.03,,52.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-03,3869.0,3869.0,,720.0,570.0,0.04,0.04,,55.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-04,10327.0,10327.0,,6458.0,1411.0,0.1,0.1,,135.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-05,16631.0,16631.0,,6304.0,2222.0,0.16,0.16,,213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-06,20616.0,20616.0,,3985.0,2699.0,0.2,0.2,,259.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-07,26445.0,26445.0,,5829.0,3444.0,0.25,0.25,,330.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-08,35272.0,35272.0,,8827.0,4667.0,0.34,0.34,,448.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-09,40427.0,40427.0,,5155.0,5325.0,0.39,0.39,,511.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-10,44645.0,44645.0,,4218.0,5825.0,0.43,0.43,,559.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-11,50045.0,50045.0,,5400.0,5674.0,0.48,0.48,,544.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-12,56475.0,56475.0,,6430.0,5692.0,0.54,0.54,,546.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-13,64932.0,64932.0,,8457.0,6331.0,0.62,0.62,,607.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-14,70960.0,70960.0,,6028.0,6359.0,0.68,0.68,,610.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-15,75412.0,75412.0,,4452.0,5734.0,0.72,0.72,,550.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-16,80391.0,80389.0,2.0,4979.0,5709.0,0.77,0.77,0.0,548.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-17,,,,,5500.0,,,,528.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-18,85898.0,85475.0,423.0,,5122.0,0.82,0.82,0.0,491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-19,94454.0,93382.0,1072.0,8556.0,5426.0,0.91,0.9,0.01,521.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-20,109831.0,108167.0,1664.0,15377.0,6414.0,1.05,1.04,0.02,615.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-21,125928.0,123667.0,2261.0,16097.0,7853.0,1.21,1.19,0.02,753.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-22,143877.0,141298.0,2579.0,17949.0,9781.0,1.38,1.36,0.02,938.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-23,160101.0,156966.0,3135.0,16224.0,11387.0,1.54,1.51,0.03,1092.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-24,,,,,12412.0,,,,1191.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-25,179951.0,171890.0,8061.0,,13436.0,1.73,1.65,0.08,1289.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-26,197755.0,184610.0,13145.0,17804.0,14757.0,1.9,1.77,0.13,1416.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-27,216040.0,198161.0,17879.0,18285.0,15173.0,2.07,1.9,0.17,1456.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-28,234285.0,210488.0,23797.0,18245.0,15480.0,2.25,2.02,0.23,1485.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-29,253363.0,220621.0,32742.0,19078.0,15641.0,2.43,2.12,0.31,1501.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-30,271287.0,232399.0,38888.0,17924.0,15884.0,2.6,2.23,0.37,1524.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-01-31,,,,,16075.0,,,,1542.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-01,293817.0,247251.0,46566.0,,16267.0,2.82,2.37,0.45,1561.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-02,315628.0,261543.0,54085.0,21811.0,16839.0,3.03,2.51,0.52,1616.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-03,338122.0,276103.0,62019.0,22494.0,17440.0,3.24,2.65,0.6,1673.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-04,359723.0,291259.0,68464.0,21601.0,17920.0,3.45,2.79,0.66,1719.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-05,380136.0,306441.0,73695.0,20413.0,18110.0,3.65,2.94,0.71,1737.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-06,397857.0,318097.0,79760.0,17721.0,18081.0,3.82,3.05,0.77,1735.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-07,,,,,17880.0,,,,1715.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-08,417565.0,332812.0,84753.0,,17678.0,4.01,3.19,0.81,1696.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-09,437872.0,345290.0,92582.0,20307.0,17463.0,4.2,3.31,0.89,1675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-10,459535.0,353412.0,106123.0,21663.0,17345.0,4.41,3.39,1.02,1664.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-11,482416.0,360800.0,121616.0,22881.0,17528.0,4.63,3.46,1.17,1682.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-12,506038.0,366749.0,139289.0,23622.0,17986.0,4.85,3.52,1.34,1726.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-13,526369.0,371462.0,154907.0,20331.0,18359.0,5.05,3.56,1.49,1761.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-14,,,,,18978.0,,,,1821.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-15,554745.0,386049.0,168696.0,,19597.0,5.32,3.7,1.62,1880.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-16,575766.0,397840.0,177926.0,21021.0,19699.0,5.52,3.82,1.71,1890.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-17,603667.0,412970.0,190697.0,27901.0,20590.0,5.79,3.96,1.83,1975.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-18,634037.0,430124.0,203913.0,30370.0,21660.0,6.08,4.13,1.96,2078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2021-02-19,664347.0,449073.0,215274.0,30310.0,22616.0,6.37,4.31,2.07,2170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
